Campaign_ID,Campaign_Name,Campaign_Type,Start_Date,End_Date,Budget,Impressions,Clicks,Conversions,Conversion_Rate,Revenue,Target_Audience
CAM-704,Product Launch,Influencer,2024-03-13,2024-03-20,163245,428159,17858,2248,0.1259033997769676,14546808,55+
CAM-705,Social Media Blitz,Email,2024-12-24,2025-01-03,436420,202467,8444,773,0.09158319459794986,1459424,45-54
CAM-706,Product Launch,Influencer,2024-08-10,2024-08-22,438812,49816,2077,405,0.1952840744042869,3291435,45-54
CAM-707,App Promo,App,2024-02-10,2024-02-25,437540,9138,381,44,0.11795575925066641,207680,55+
CAM-708,Summer Sale,TV,2024-07-22,2024-08-19,132258,498944,20811,1447,0.06954305258666149,5618701,18-24
CAM-709,Product Launch,Email,2024-09-20,2024-10-10,121668,96176,4011,592,0.14769899563411545,3085504,45-54
CAM-710,Summer Sale,Email,2024-11-23,2024-12-11,464418,343089,14310,985,0.06886856045768805,7841585,35-44
CAM-711,Product Launch,App,2024-06-26,2024-07-22,492616,271161,11310,2067,0.18276379245336172,7058805,45-54
CAM-712,App Promo,App,2024-12-13,2024-12-23,396328,277595,11578,1012,0.08744995469132777,4049012,18-24
CAM-713,Influencer Promo,Social Media,2024-11-13,2024-12-10,433966,199028,8301,987,0.11897634129971696,2702406,18-24
CAM-714,Social Media Blitz,TV,2024-03-24,2024-04-11,479328,361007,15057,438,0.0291031586883612,1035432,25-34
CAM-715,Black Friday Deal,TV,2024-11-13,2024-11-29,288710,277422,11571,1118,0.09670182283140155,4145544,35-44
CAM-716,Email Campaign A,Influencer,2024-04-20,2024-05-18,148262,226552,9449,1604,0.1698254371389791,3086096,18-24
CAM-717,Email Campaign A,Social Media,2024-09-07,2024-09-20,491823,48764,2033,335,0.16501678496540156,385585,55+
CAM-718,Social Media Blitz,Social Media,2024-01-07,2024-01-16,48333,128030,5340,322,0.060377340593634726,3148194,35-44
CAM-719,Product Launch,Social Media,2024-03-24,2024-04-22,394073,399350,16657,1010,0.060694232781901294,9134440,35-44
CAM-720,Black Friday Deal,Social Media,2024-07-26,2024-08-15,221977,330087,13768,2300,0.16711495619838262,4397600,55+
CAM-721,App Promo,TV,2024-11-09,2024-11-25,99571,100667,4198,787,0.1874717156304786,2613627,45-54
CAM-722,TV Campaign X,TV,2024-01-22,2024-02-13,130263,321462,13408,498,0.03716496582914064,744510,55+
CAM-723,Product Launch,Social Media,2024-01-03,2024-01-25,404805,370567,15456,1561,0.10101055509672056,4914028,55+
CAM-724,Influencer Promo,Influencer,2024-05-06,2024-06-03,35235,371142,15480,1249,0.08074177021356123,1943444,45-54
CAM-725,Summer Sale,Email,2024-10-23,2024-11-08,10159,65128,2716,479,0.17672392198233908,1222408,45-54
CAM-726,Holiday Discount,Email,2024-07-06,2024-07-25,153217,224128,9348,327,0.03503448464240338,1020240,45-54
CAM-727,Product Launch,Influencer,2024-12-27,2025-01-08,484125,289013,12054,699,0.05800266966044673,2855415,45-54
CAM-728,Holiday Discount,Social Media,2024-01-14,2024-02-01,172993,238540,9949,1546,0.15544430076556898,6963184,45-54
CAM-729,Product Launch,TV,2024-01-12,2024-01-27,377003,10039,418,12,0.029232892816618807,13872,55+
CAM-730,Social Media Blitz,Email,2024-03-27,2024-04-15,157309,157353,6563,713,0.10865636852857208,7077238,25-34
CAM-731,Holiday Discount,App,2024-01-12,2024-01-22,117507,117935,4919,489,0.09957926624234961,4158945,25-34
CAM-732,Product Launch,App,2024-01-25,2024-02-11,411460,15442,644,51,0.08019221221797476,416262,18-24
CAM-733,Email Campaign A,Influencer,2024-10-27,2024-11-22,24743,340932,14220,1294,0.09102301675740629,8440762,25-34
CAM-734,Holiday Discount,Social Media,2024-08-30,2024-09-23,238174,386873,16136,1861,0.11538930564744194,15898523,25-34
CAM-735,Product Launch,Email,2024-05-01,2024-05-18,56101,294730,12293,602,0.049046124509908966,5451110,55+
CAM-736,TV Campaign X,Social Media,2024-05-26,2024-06-22,252717,58053,2421,297,0.12295925809104671,1679238,45-54
CAM-737,Summer Sale,Email,2024-02-24,2024-03-05,131534,186561,7781,1283,0.16497781927399754,9301750,45-54
CAM-738,TV Campaign X,Influencer,2024-08-25,2024-09-18,356371,219176,9141,1433,0.15682896736222862,11816518,55+
CAM-739,Black Friday Deal,Influencer,2024-12-21,2024-12-28,240604,91346,3810,181,0.04770198284487927,208874,25-34
CAM-740,Product Launch,App,2024-06-21,2024-07-04,197450,334231,13940,653,0.04686490455346531,5844350,55+
CAM-741,New Year Sale,Social Media,2024-08-08,2024-08-20,343270,410841,17136,1169,0.0682713861940844,2333324,18-24
CAM-742,Influencer Promo,App,2024-04-28,2024-05-19,328215,39397,1643,139,0.08499345074138671,782014,45-54
CAM-743,TV Campaign X,Social Media,2024-11-04,2024-11-28,212193,325815,13589,1270,0.09352200465352688,4959350,35-44
CAM-744,Holiday Discount,App,2024-07-01,2024-07-18,346907,121214,5055,719,0.14234549903000215,829007,18-24
CAM-745,Social Media Blitz,TV,2024-10-14,2024-11-09,497030,490001,20438,617,0.030202477789850374,5462301,18-24
CAM-746,Influencer Promo,TV,2024-11-02,2024-11-23,245422,334041,13932,365,0.02624108676069195,2730565,55+
CAM-747,New Year Sale,TV,2024-10-26,2024-11-17,415453,162221,6766,612,0.09054390132990364,4038588,25-34
CAM-748,App Promo,TV,2024-03-22,2024-04-04,156721,458246,19113,2780,0.1454894645848365,7550480,45-54
CAM-749,Product Launch,Email,2024-07-29,2024-08-25,178785,468122,19525,1070,0.054818361732166865,1911020,35-44
CAM-750,Social Media Blitz,TV,2024-05-29,2024-06-14,214535,403499,16830,2279,0.13547080662612532,12233672,18-24
CAM-751,Product Launch,Influencer,2024-02-06,2024-02-24,186481,405826,16927,1130,0.0667690648292539,10278480,35-44
CAM-752,Black Friday Deal,Influencer,2024-12-17,2025-01-06,189838,441542,18416,3305,0.17949549958643296,17423960,25-34
CAM-753,New Year Sale,Email,2024-11-07,2024-11-18,56154,282068,11765,2132,0.18122418996799097,10163244,25-34
CAM-754,Product Launch,TV,2024-12-26,2025-01-22,279160,118143,4927,362,0.07351169677063878,3559908,35-44
CAM-755,Holiday Discount,TV,2024-02-28,2024-03-23,482779,377397,15741,966,0.0613988757133833,6756204,45-54
CAM-756,Black Friday Deal,TV,2024-05-10,2024-05-21,451904,474378,19786,1860,0.09403471497192165,15281760,25-34
CAM-757,Email Campaign A,App,2024-07-20,2024-07-29,361822,367441,15326,970,0.06329568533242677,9561290,35-44
CAM-758,App Promo,Social Media,2024-08-30,2024-09-28,384200,268013,11178,1576,0.14102909179250667,6975376,18-24
CAM-759,New Year Sale,App,2024-02-04,2024-02-15,64238,364232,15192,2562,0.1686916432186914,12254046,35-44
CAM-760,Summer Sale,Social Media,2024-04-02,2024-04-25,330752,268158,11184,1578,0.14115658356401908,10141806,35-44
CAM-761,Social Media Blitz,TV,2024-07-25,2024-08-19,99081,15103,629,105,0.1683830805048829,841155,55+
CAM-762,TV Campaign X,TV,2024-12-18,2025-01-12,257644,480738,20051,1833,0.09145858919734536,16592316,25-34
CAM-763,Product Launch,App,2024-11-27,2024-12-24,435113,377461,15744,757,0.048137054727594955,3558657,45-54
CAM-764,Social Media Blitz,App,2024-10-31,2024-11-18,323105,494223,20614,3150,0.15283117053156658,10549350,45-54
CAM-765,Social Media Blitz,Social Media,2024-12-15,2024-12-30,209775,431674,18005,1528,0.08488541092547972,12240808,55+
CAM-766,Summer Sale,Influencer,2024-07-31,2024-08-07,447973,488821,20388,2871,0.14082874854124386,23125905,45-54
CAM-767,Summer Sale,Social Media,2024-06-07,2024-07-01,299061,87409,3645,250,0.06871590955671783,553000,35-44
CAM-768,Black Friday Deal,App,2024-01-24,2024-02-20,425952,28248,1178,40,0.03462133426520108,318600,55+
CAM-769,New Year Sale,App,2024-10-19,2024-10-29,300134,487376,20328,4038,0.19866472318779743,31108752,18-24
CAM-770,Holiday Discount,Email,2024-01-04,2024-01-20,72551,179588,7490,360,0.04811627142750788,3035880,25-34
CAM-771,App Promo,App,2024-08-07,2024-08-20,461377,427277,17821,3527,0.1979157789134266,12383297,25-34
CAM-772,Summer Sale,Email,2024-12-29,2025-01-26,220695,160242,6683,1309,0.19591038786196052,1496187,25-34
CAM-773,Summer Sale,Influencer,2024-01-20,2024-02-18,163512,13024,543,88,0.16288725870344714,736296,35-44
CAM-774,TV Campaign X,Social Media,2024-05-31,2024-06-07,176277,480430,20038,2779,0.13869613317475957,11749612,18-24
CAM-775,Email Campaign A,Social Media,2024-02-19,2024-03-13,90811,239864,10004,1240,0.12400526904519527,6921680,55+
CAM-776,Summer Sale,Email,2024-06-25,2024-07-03,264840,353091,14727,2590,0.17589827816801026,18210290,55+
CAM-777,Email Campaign A,Social Media,2024-04-05,2024-04-22,327247,179875,7502,540,0.07209911389150783,2831220,25-34
CAM-778,Black Friday Deal,App,2024-04-14,2024-04-29,474028,417512,17414,1814,0.10418261824727788,6735382,18-24
CAM-779,Holiday Discount,TV,2024-09-06,2024-09-19,444843,358973,14972,1968,0.13149019448597035,10204080,18-24
CAM-780,Social Media Blitz,Email,2024-04-26,2024-05-24,378266,359852,15009,1411,0.0940142856565084,11750808,18-24
CAM-781,Summer Sale,Social Media,2024-12-19,2025-01-11,244104,353808,14757,1430,0.09694756173624824,8055190,45-54
CAM-782,Product Launch,Email,2024-08-15,2024-09-07,29008,416473,17371,1380,0.0794512401503752,5784960,45-54
CAM-783,Email Campaign A,Email,2024-03-06,2024-03-14,212346,148927,6211,755,0.1215617270032165,981500,25-34
CAM-784,TV Campaign X,TV,2024-11-30,2024-12-12,42402,90178,3761,651,0.1731034150427209,1121673,18-24
CAM-785,App Promo,App,2024-09-18,2024-10-08,194456,368265,15360,864,0.05627510804113632,5783616,18-24
CAM-786,TV Campaign X,Email,2024-10-21,2024-11-02,269994,287169,11977,2254,0.18819794697561945,9038540,55+
CAM-787,Summer Sale,Social Media,2024-08-30,2024-09-07,409009,402674,16795,2419,0.14403577767468134,15856545,55+
CAM-788,New Year Sale,Influencer,2024-07-04,2024-07-11,146643,68610,2861,481,0.16818917828240543,513227,25-34
CAM-789,Social Media Blitz,Email,2024-09-02,2024-09-18,419425,75843,3163,379,0.1201143246734021,1328774,18-24
CAM-790,Holiday Discount,Email,2024-05-04,2024-05-31,123550,112237,4681,750,0.16031300625633144,1902750,25-34
CAM-791,Product Launch,TV,2024-09-24,2024-10-05,494146,482177,20111,460,0.022916071521104097,642620,55+
CAM-792,New Year Sale,App,2024-05-10,2024-05-18,446364,185903,7754,1297,0.16730847646031635,8663960,55+
CAM-793,TV Campaign X,Influencer,2024-08-24,2024-09-21,101218,179499,7486,203,0.027224994635365974,1182475,45-54
CAM-794,Email Campaign A,Social Media,2024-01-18,2024-02-09,143296,492025,20522,3697,0.18018440774531524,36034659,25-34
CAM-795,Email Campaign A,Influencer,2024-02-09,2024-02-17,189767,135299,5643,1120,0.1985532945029558,7893760,25-34
CAM-796,New Year Sale,Social Media,2024-01-21,2024-02-06,392923,436722,18215,1328,0.07293214319182001,6189808,18-24
CAM-797,Email Campaign A,App,2024-08-12,2024-08-20,401858,10668,444,25,0.057857340131442864,98525,18-24
CAM-798,TV Campaign X,Social Media,2024-12-20,2025-01-11,251060,227542,9490,1497,0.15776540549444734,12076299,45-54
CAM-799,New Year Sale,TV,2024-10-08,2024-10-30,250016,183267,7644,501,0.06554474136564559,3051591,35-44
CAM-800,TV Campaign X,TV,2024-01-08,2024-02-02,42441,340377,14197,2495,0.17580122897099662,6489495,35-44
CAM-801,Product Launch,TV,2024-04-09,2024-04-22,248038,160489,6694,257,0.03851166658834581,637360,35-44
CAM-802,Social Media Blitz,TV,2024-08-27,2024-09-24,180201,349126,14562,621,0.04267193534828449,4489830,25-34
CAM-803,App Promo,Influencer,2024-03-27,2024-04-14,241324,111133,4635,909,0.1962472799181108,3886884,25-34
CAM-804,Product Launch,App,2024-10-24,2024-11-14,334512,277895,11591,1637,0.14129100168860084,12190739,55+
CAM-805,Product Launch,Social Media,2024-01-14,2024-01-28,102122,313362,13070,2253,0.17243970039721151,14642247,25-34
CAM-806,Email Campaign A,Social Media,2024-11-29,2024-12-11,54760,393793,16425,1287,0.07837928792327326,9360351,25-34
CAM-807,Summer Sale,TV,2024-01-02,2024-01-18,295622,274496,11449,1623,0.1417670749137088,3731277,25-34
CAM-808,Influencer Promo,TV,2024-10-19,2024-10-28,400025,215124,8972,1139,0.12696352891554752,7765702,45-54
CAM-809,Email Campaign A,Email,2024-11-20,2024-12-15,343998,93835,3913,503,0.12856702162213046,3873603,25-34
CAM-810,Summer Sale,App,2024-02-10,2024-03-04,366374,102493,4275,610,0.1428558427167899,3656340,18-24
CAM-811,TV Campaign X,Influencer,2024-11-13,2024-11-26,357860,296071,12349,1525,0.12356465116323775,12945725,18-24
CAM-812,Influencer Promo,Social Media,2024-11-11,2024-12-08,153252,177166,7389,718,0.09723122647447989,6655142,55+
CAM-813,Email Campaign A,Email,2024-04-20,2024-05-16,108538,106948,4460,310,0.06966608498849844,1187610,45-54
CAM-814,Influencer Promo,Email,2024-01-14,2024-01-24,25372,190194,7933,1256,0.15834463956437636,4673576,18-24
CAM-815,Influencer Promo,Social Media,2024-08-18,2024-09-07,301940,34493,1438,87,0.06072903740057352,220284,45-54
CAM-816,Black Friday Deal,Influencer,2024-03-24,2024-04-19,461488,490463,20457,2958,0.14462377510779456,27890982,45-54
CAM-817,Social Media Blitz,Email,2024-05-09,2024-06-06,231035,471755,19677,1219,0.0619999080768788,7622407,55+
CAM-818,Black Friday Deal,Email,2024-08-18,2024-09-08,370970,298851,12465,1652,0.13255943059180172,4949392,45-54
CAM-819,Summer Sale,App,2024-11-21,2024-12-05,392736,204886,8545,1319,0.15447408808322521,8324209,25-34
CAM-820,Holiday Discount,Influencer,2024-05-24,2024-06-20,365779,143368,5979,354,0.05936850000317706,452058,45-54
CAM-821,New Year Sale,Email,2024-12-10,2024-12-31,121022,161470,6734,207,0.030789794155035494,846423,55+
CAM-822,App Promo,Influencer,2024-01-28,2024-02-25,64040,302986,12637,550,0.04357527373895134,837650,55+
CAM-823,Holiday Discount,Social Media,2024-03-06,2024-04-01,347501,18261,761,98,0.1290794541087846,516950,55+
CAM-824,New Year Sale,TV,2024-06-11,2024-07-01,212440,81709,3408,589,0.1729003531206324,3748985,18-24
CAM-825,Summer Sale,Email,2024-08-16,2024-08-31,88356,100985,4212,118,0.028099427822376385,486396,25-34
CAM-826,Summer Sale,App,2024-09-17,2024-10-01,288355,373760,15589,2371,0.15214722662749633,21734957,18-24
CAM-827,TV Campaign X,Social Media,2024-06-12,2024-07-05,377570,454920,18974,1545,0.08143735627100938,9563550,35-44
CAM-828,App Promo,Influencer,2024-10-27,2024-11-04,277986,334317,13944,1479,0.10613510658551407,8245425,25-34
CAM-829,Social Media Blitz,Social Media,2024-10-29,2024-11-07,466331,298925,12468,2333,0.18719471897220183,20360091,45-54
CAM-830,Influencer Promo,Email,2024-10-13,2024-10-27,338996,280796,11712,934,0.0797548708524522,2612398,55+
CAM-831,Black Friday Deal,Influencer,2024-01-10,2024-01-28,397881,272247,11355,1178,0.1037606481091075,3688318,35-44
CAM-832,Black Friday Deal,TV,2024-07-13,2024-07-20,318112,292644,12206,274,0.0224628346569226,2280228,25-34
CAM-833,Summer Sale,Social Media,2024-04-27,2024-05-13,289652,251404,10486,363,0.03468776960087091,2722500,18-24
CAM-834,Black Friday Deal,Email,2024-09-26,2024-10-22,163077,105336,4393,292,0.06654648640426113,529980,55+
CAM-835,Summer Sale,App,2024-03-20,2024-03-29,64575,433745,18091,452,0.025013403347793395,4354568,18-24
CAM-836,Influencer Promo,Influencer,2024-04-02,2024-04-14,483958,118499,4942,660,0.1336475586886852,5059560,25-34
CAM-837,Summer Sale,Social Media,2024-09-22,2024-10-05,160043,154524,6445,623,0.09675170422429206,711466,25-34
CAM-838,TV Campaign X,Social Media,2024-11-27,2024-12-23,428815,316537,13202,1566,0.11866613649104397,3774060,35-44
CAM-839,Social Media Blitz,TV,2024-12-15,2025-01-13,490808,429390,17909,921,0.05143649346133933,1412814,45-54
CAM-840,Product Launch,TV,2024-12-26,2025-01-19,76914,462666,19297,1413,0.07326776529859091,6166332,18-24
CAM-841,Email Campaign A,App,2024-09-13,2024-09-30,259134,171508,7153,997,0.13948840547349053,2025904,35-44
CAM-842,Social Media Blitz,App,2024-05-12,2024-06-06,77055,314550,13119,2541,0.19375449025347197,11033022,55+
CAM-843,Social Media Blitz,Email,2024-10-02,2024-10-13,97697,330203,13772,400,0.029075019248397657,2834000,45-54
CAM-844,Holiday Discount,Email,2024-09-20,2024-10-15,116239,152026,6341,1143,0.1802691777539479,6286500,35-44
CAM-845,App Promo,App,2024-06-19,2024-07-06,245469,349866,14593,1807,0.12383861623601754,3924804,18-24
CAM-846,App Promo,App,2024-01-01,2024-01-19,133106,255819,10670,1296,0.12150552201601228,7150032,25-34
CAM-847,New Year Sale,Influencer,2024-11-08,2024-11-24,277499,17356,723,79,0.11005013633739688,711553,55+
CAM-848,Email Campaign A,TV,2024-03-04,2024-03-18,326264,133128,5552,180,0.032490935462753015,475380,18-24
CAM-849,Influencer Promo,Email,2024-10-10,2024-10-25,477835,496715,20718,749,0.03617783331250892,1101779,45-54
CAM-850,Product Launch,TV,2024-04-30,2024-05-10,310486,7187,299,38,0.1281641610186355,149720,45-54
CAM-851,Product Launch,TV,2024-04-16,2024-04-27,489208,344387,14364,1168,0.0813725428584005,11373984,25-34
CAM-852,App Promo,App,2024-06-23,2024-07-20,482076,302242,12606,2333,0.18510825198398254,13358758,25-34
CAM-853,Social Media Blitz,Influencer,2024-07-22,2024-08-05,12257,490687,20466,1907,0.09318629672470502,16533690,55+
CAM-854,TV Campaign X,Social Media,2024-06-13,2024-07-12,299508,157297,6560,300,0.0457906625664754,1416900,55+
CAM-855,New Year Sale,Influencer,2024-10-31,2024-11-15,166044,139678,5826,866,0.14864939003036648,1180358,25-34
CAM-856,Summer Sale,Influencer,2024-04-29,2024-05-20,121715,324764,13546,986,0.07280361585938178,4248674,25-34
CAM-857,New Year Sale,TV,2024-02-13,2024-03-05,36654,431044,17978,2060,0.11458465532406079,3182700,45-54
CAM-858,Holiday Discount,Influencer,2024-11-07,2024-11-29,221841,131270,5475,797,0.1456099013909306,3379280,25-34
CAM-859,New Year Sale,Email,2024-06-04,2024-06-24,353567,424705,17714,3224,0.1820475400163727,24711960,35-44
CAM-860,Social Media Blitz,TV,2024-07-25,2024-08-08,301464,281531,11742,1909,0.1625944150643017,5604824,18-24
CAM-861,Influencer Promo,Email,2024-04-17,2024-05-11,30808,336607,14039,1989,0.14174499221709036,3743298,25-34
CAM-862,Social Media Blitz,Social Media,2024-09-07,2024-09-23,62389,470048,19605,2790,0.14233397283112587,13503600,55+
CAM-863,App Promo,TV,2024-11-29,2024-12-25,498906,494196,20613,3921,0.19026643592577558,31066083,35-44
CAM-864,Influencer Promo,Social Media,2024-05-09,2024-05-21,128581,247998,10344,757,0.0732483375493765,4247527,55+
CAM-865,Black Friday Deal,TV,2024-10-19,2024-11-06,137927,400807,16717,337,0.020200176955313735,2090748,35-44
CAM-866,Influencer Promo,App,2024-01-20,2024-01-28,44773,246503,10281,708,0.06895182069167577,5867904,25-34
CAM-867,New Year Sale,Influencer,2024-10-08,2024-10-21,192240,446732,18633,1103,0.059220448332813924,4635909,18-24
CAM-868,New Year Sale,App,2024-10-11,2024-11-02,430963,358827,14966,2082,0.1391302253205197,6754008,55+
CAM-869,New Year Sale,Social Media,2024-01-01,2024-01-10,348540,67061,2797,374,0.13406808795779523,380732,35-44
CAM-870,Black Friday Deal,Influencer,2024-04-28,2024-05-17,379836,240497,10031,1272,0.1268230488868503,2087352,45-54
CAM-871,App Promo,TV,2024-02-04,2024-02-13,224764,464952,19393,444,0.022923819777701665,1812852,25-34
CAM-872,Summer Sale,Influencer,2024-07-16,2024-08-09,67505,86257,3597,543,0.15118004980111655,3366600,18-24
CAM-873,Email Campaign A,Email,2024-09-01,2024-09-18,358040,66753,2784,217,0.07823547424738848,2066057,25-34
CAM-874,App Promo,Influencer,2024-02-28,2024-03-13,28135,351918,14678,2050,0.13971007802119362,3823250,45-54
CAM-875,New Year Sale,Email,2024-11-20,2024-12-02,100887,409303,17072,2051,0.12018411713038761,3636423,18-24
CAM-876,App Promo,Influencer,2024-06-09,2024-06-16,132118,429032,17895,1461,0.0816915665770233,8374452,45-54
CAM-877,Holiday Discount,Email,2024-06-27,2024-07-04,499251,28408,1184,52,0.044223728078739394,234936,25-34
CAM-878,Product Launch,Social Media,2024-07-24,2024-08-22,319521,129116,5385,199,0.036995401578886575,1551205,35-44
CAM-879,Product Launch,App,2024-01-12,2024-01-26,164626,136208,5681,963,0.16967329996020025,7688592,25-34
CAM-880,Email Campaign A,TV,2024-10-02,2024-10-13,334635,22413,934,173,0.18531155757468046,617091,25-34
CAM-881,Email Campaign A,Influencer,2024-06-29,2024-07-21,458837,118650,4948,677,0.13696184841757394,1810298,25-34
CAM-882,Summer Sale,App,2024-08-29,2024-09-15,255739,64500,2690,103,0.03861814067488701,179117,55+
CAM-883,Holiday Discount,TV,2024-08-03,2024-08-14,330427,351658,14667,1354,0.09236489903988335,3445930,45-54
CAM-884,Social Media Blitz,TV,2024-09-07,2024-09-17,488356,61358,2559,386,0.1512090560189283,2365022,45-54
CAM-885,App Promo,Email,2024-10-25,2024-11-06,289067,71197,2969,476,0.16036775912181225,3782772,45-54
CAM-886,Influencer Promo,Social Media,2024-05-05,2024-05-25,319735,498992,20813,859,0.04127935201239595,6545580,55+
CAM-887,Influencer Promo,Social Media,2024-08-04,2024-09-01,72261,228861,9545,190,0.020005529392168837,1055450,35-44
CAM-888,Social Media Blitz,App,2024-11-01,2024-11-26,326480,228492,9530,1412,0.1481846682585089,9382740,25-34
CAM-889,Product Launch,Social Media,2024-10-11,2024-10-26,346227,266545,11117,935,0.08418731167751703,9296705,35-44
CAM-890,Social Media Blitz,Influencer,2024-07-03,2024-07-21,70948,431070,17980,1183,0.06580663969128685,9610692,55+
CAM-891,App Promo,Social Media,2024-02-08,2024-02-25,250891,81240,3388,75,0.02232154456211458,354900,45-54
CAM-892,Holiday Discount,App,2024-08-10,2024-08-30,174074,240595,10035,1176,0.11725389321706996,3860808,25-34
CAM-893,New Year Sale,Social Media,2024-07-02,2024-07-31,483314,226135,9432,1633,0.17320713237667673,15789477,18-24
CAM-894,Black Friday Deal,Influencer,2024-06-26,2024-07-18,476232,283466,11823,2274,0.19237369632906584,18187452,18-24
CAM-895,New Year Sale,Email,2024-10-20,2024-10-27,298816,380197,15858,1932,0.12183409111039208,12389916,35-44
CAM-896,Black Friday Deal,App,2024-12-05,2024-12-24,276357,11968,499,56,0.11260303899318097,127064,45-54
CAM-897,Influencer Promo,Email,2024-05-30,2024-06-28,151365,294662,12290,433,0.0353101493880634,3839844,18-24
CAM-898,Email Campaign A,Email,2024-05-05,2024-06-01,459076,319069,13308,1580,0.11879710427766797,5692740,35-44
CAM-899,App Promo,Email,2024-10-27,2024-11-23,72507,195920,8171,722,0.08839623421377105,5025842,55+
CAM-900,New Year Sale,TV,2024-11-03,2024-11-22,67134,379044,15810,2043,0.12928435055904386,19549467,35-44
CAM-901,Social Media Blitz,TV,2024-12-01,2024-12-09,143172,360566,15039,1353,0.08997074261777842,11577621,35-44
CAM-902,Holiday Discount,Email,2024-08-21,2024-08-31,251225,268844,11213,709,0.06325384222106602,1900120,35-44
CAM-903,Holiday Discount,App,2024-01-08,2024-01-20,203069,360926,15054,558,0.03709374954110777,5263614,25-34
CAM-904,Product Launch,Influencer,2024-12-06,2025-01-04,300316,237076,9888,758,0.07668532002600124,5064956,35-44
CAM-905,Holiday Discount,Influencer,2024-05-08,2024-05-19,292276,28199,1176,43,0.037396070171795415,390612,35-44
CAM-906,Holiday Discount,Social Media,2024-09-20,2024-09-29,258933,442805,18469,957,0.051841451148317105,6093219,25-34
CAM-907,Email Campaign A,App,2024-06-05,2024-06-12,290343,168187,7015,1387,0.19772050854431827,1482703,25-34
CAM-908,Social Media Blitz,TV,2024-12-17,2024-12-27,46609,460150,19193,1918,0.09993864024319137,9444232,55+
CAM-909,Influencer Promo,Email,2024-12-23,2025-01-18,184037,190388,7941,919,0.11573691797090299,6616800,45-54
CAM-910,Holiday Discount,Social Media,2024-01-05,2024-01-13,149088,10520,438,77,0.17725133517269878,231539,18-24
CAM-911,Influencer Promo,Influencer,2024-03-26,2024-04-06,442995,114814,4788,953,0.19920240208832382,9522376,18-24
CAM-912,Email Campaign A,TV,2024-06-23,2024-07-02,304025,172527,7196,898,0.12488860088204269,8188862,35-44
CAM-913,Holiday Discount,TV,2024-10-16,2024-10-31,223666,251356,10484,1742,0.1662452877879509,6583018,55+
CAM-914,App Promo,Email,2024-07-11,2024-08-06,296616,484681,20216,1594,0.07884938438060156,9436480,35-44
CAM-915,Product Launch,Influencer,2024-11-06,2024-11-18,192885,128364,5354,401,0.0750339123405124,703755,18-24
CAM-916,New Year Sale,App,2024-04-28,2024-05-22,241440,439821,18345,1696,0.09248666977902084,12711520,25-34
CAM-917,App Promo,TV,2024-08-05,2024-08-17,267803,19955,832,117,0.14105130728125687,811395,45-54
CAM-918,TV Campaign X,Email,2024-04-23,2024-05-18,177093,180121,7512,1072,0.1427945040659178,3569760,55+
CAM-919,Summer Sale,App,2024-05-24,2024-06-11,326275,149989,6256,480,0.07674309823690115,3218400,25-34
CAM-920,Holiday Discount,Influencer,2024-01-26,2024-02-12,165159,468509,19541,859,0.043977786344593164,7989559,45-54
CAM-921,Influencer Promo,TV,2024-05-15,2024-05-23,22828,476797,19887,2661,0.13383132616379156,5364576,55+
CAM-922,Summer Sale,App,2024-10-29,2024-11-19,464826,255144,10642,458,0.04309865519397761,3822926,55+
CAM-923,Black Friday Deal,App,2024-08-19,2024-09-06,368808,69925,2916,361,0.12412865148127943,3326976,18-24
CAM-924,Holiday Discount,App,2024-03-16,2024-04-03,142473,374360,15614,2261,0.14481598305013563,13425818,25-34
CAM-925,TV Campaign X,TV,2024-11-23,2024-12-08,488395,75269,3139,458,0.1461100693510013,1757804,55+
CAM-926,Email Campaign A,TV,2024-12-10,2025-01-06,287337,429170,17900,2785,0.15562497991872742,4837545,55+
CAM-927,Product Launch,Social Media,2024-10-28,2024-11-05,233461,494887,20641,3655,0.17711469588181963,26316000,45-54
CAM-928,TV Campaign X,Influencer,2024-10-15,2024-11-12,448080,470833,19638,2160,0.10999261855366194,20241360,18-24
CAM-929,Influencer Promo,Email,2024-01-01,2024-01-10,423523,308602,12871,1949,0.15144485411532282,2399219,35-44
CAM-930,Email Campaign A,App,2024-05-26,2024-06-13,374662,356181,14856,1952,0.13145109236585062,5693984,18-24
CAM-931,New Year Sale,Social Media,2024-10-13,2024-11-04,291755,157185,6556,351,0.05359518916358287,3346434,35-44
CAM-932,Email Campaign A,Email,2024-05-21,2024-06-17,184863,104977,4378,107,0.02462413607649347,740226,25-34
CAM-933,Holiday Discount,Social Media,2024-02-22,2024-02-29,415166,488442,20373,1450,0.07121744942184809,5253350,25-34
CAM-934,Summer Sale,TV,2024-10-30,2024-11-26,348384,311083,12975,1294,0.0997460671407715,12481924,55+
CAM-935,Summer Sale,App,2024-03-09,2024-03-18,249719,34345,1432,187,0.13107906999715815,1383987,25-34
CAM-936,Influencer Promo,Email,2024-12-26,2025-01-21,218475,260688,10873,1880,0.17299267949057698,15175360,55+
CAM-937,Email Campaign A,Email,2024-03-30,2024-04-07,274889,444529,18541,1025,0.055324229007109815,3357900,18-24
CAM-938,TV Campaign X,Email,2024-08-07,2024-08-22,327387,377251,15735,670,0.04259896218172588,5623310,25-34
